Type	Local Number	Message	Field 1	Value 1	Units 1	Field 2	Value 2	Units 2	Field 3	Value 3	Units 3	Field 4	Value 4	Units 4	Field 5	Value 5	Units 5	Field 6	Value 6	Units 6	Field 7	Value 7	Units 7	Field 8	Value 8	Units 8	Field 9	Value 9	Units 9	Field 10	Value 10	Units 10	Field 11	Value 11	Units 11	Field 12	Value 12	Units 12	Field 13	Value 13	Units 13	Field 14	Value 14	Units 14	Field 15	Value 15	Units 15	Field 16	Value 16	Units 16	Field 17	Value 17	Units 17	Field 18	Value 18	Units 18
Data	0	record	timestamp	1068980987	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980988	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980989	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980990	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980991	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980992	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980993	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980994	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980995	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980996	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980997	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980998	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068980999	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981000	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981001	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981002	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981003	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981004	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981005	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981006	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981007	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981008	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981009	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981010	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981011	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981012	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981013	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981014	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981015	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981016	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981017	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981018	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981019	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981020	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981021	s	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.594	m/s																																				
Data	0	record	timestamp	1068981022	s	distance	125	m	speed	0.594	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.594	m/s																																	
Data	0	record	timestamp	1068981023	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981024	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981025	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981026	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981027	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981028	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981029	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981030	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981031	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981032	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981033	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981034	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981035	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981036	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981037	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981038	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981039	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981040	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981041	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981042	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981043	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981044	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981045	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981046	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981047	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981048	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981049	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981050	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981051	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981052	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981053	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981054	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981055	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981056	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	128	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981057	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	128	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981058	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	128	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981059	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	127	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981060	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	127	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981061	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	127	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981062	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981063	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068981064	s	distance	150	m	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.615	m/s																																	
Data	0	record	timestamp	1068981065	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981066	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981067	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981068	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981069	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	126	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981070	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	127	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981071	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	127	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981072	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	128	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981073	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	129	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981074	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981075	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981076	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981077	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.588	m/s																																				
Data	0	record	timestamp	1068981078	s	speed	0.588	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.588	m/s																																				
